"Date","Time","Open","High","Low","Close","Total Ticks"
04/23/2016,21:00:00,1.12182,1.12248,1.12143,1.12158,770
04/24/2016,21:00:00,1.12158,1.12777,1.12146,1.12645,201763
04/25/2016,21:00:00,1.12645,1.13391,1.12559,1.1295,213438
04/26/2016,21:00:00,1.1295,1.13614,1.12706,1.13193,254970
04/27/2016,21:00:00,1.13193,1.13674,1.12956,1.13478,286212
04/28/2016,21:00:00,1.13478,1.14589,1.13455,1.14449,281326
04/30/2016,21:00:00,1.14449,1.14625,1.14289,1.14569,1014
05/01/2016,21:00:00,1.14569,1.15357,1.14477,1.1529,234060
05/02/2016,21:00:00,1.1529,1.16159,1.14946,1.14955,278660
05/03/2016,21:00:00,1.14955,1.15292,1.14658,1.14852,295804
05/04/2016,21:00:00,1.14852,1.14933,1.13854,1.14033,227009
05/05/2016,21:00:00,1.14033,1.14771,1.13861,1.13985,252266
05/07/2016,21:00:00,1.13985,1.14015,1.13895,1.13923,365
05/08/2016,21:00:00,1.13923,1.14194,1.13741,1.1381,203285
05/09/2016,21:00:00,1.1381,1.14095,1.13579,1.13695,206451
05/10/2016,21:00:00,1.13695,1.1446,1.13676,1.14254,198501
05/11/2016,21:00:00,1.14254,1.14288,1.13698,1.13742,198349
05/12/2016,21:00:00,1.13742,1.13793,1.12825,1.13027,242527
05/14/2016,21:00:00,1.13027,1.13099,1.12995,1.13085,409
05/15/2016,21:00:00,1.13085,1.1342,1.1301,1.13192,142821
05/16/2016,21:00:00,1.13192,1.13482,1.13006,1.13101,174571
05/17/2016,21:00:00,1.13101,1.13157,1.12137,1.12143,215400
05/18/2016,21:00:00,1.12143,1.12297,1.11795,1.12019,216469
05/19/2016,21:00:00,1.12019,1.12367,1.11958,1.12166,148767
05/21/2016,21:00:00,1.12166,1.12195,1.12064,1.12064,569
05/22/2016,21:00:00,1.12064,1.12423,1.1187,1.12188,165033
05/23/2016,21:00:00,1.12188,1.12266,1.11319,1.11386,183559
05/24/2016,21:00:00,1.11386,1.11665,1.11283,1.11539,164994
05/25/2016,21:00:00,1.11539,1.12164,1.1149,1.11924,177491
05/26/2016,21:00:00,1.11924,1.12002,1.11094,1.11094,176663
05/28/2016,21:00:00,1.11094,1.11181,1.11094,1.11118,275
05/29/2016,21:00:00,1.11118,1.11442,1.10974,1.1136,125919
05/30/2016,21:00:00,1.1136,1.11729,1.11217,1.11296,198922
05/31/2016,21:00:00,1.11296,1.11937,1.11136,1.11866,215942
06/01/2016,21:00:00,1.11866,1.12197,1.11449,1.11495,230583
06/02/2016,21:00:00,1.11495,1.1373,1.11361,1.13611,281635
06/04/2016,21:00:00,1.13611,1.13611,1.1338,1.13505,998
06/05/2016,21:00:00,1.13505,1.13923,1.13249,1.1353,247827
06/06/2016,21:00:00,1.1353,1.13801,1.1338,1.1355,183052
06/07/2016,21:00:00,1.1355,1.14103,1.13538,1.13881,189674
06/08/2016,21:00:00,1.13881,1.1415,1.13051,1.13133,212653
06/09/2016,21:00:00,1.13133,1.13209,1.12447,1.1246,221464
06/11/2016,21:00:00,1.1246,1.12589,1.12447,1.12459,719
06/12/2016,21:00:00,1.12459,1.13026,1.12316,1.12895,249771
06/13/2016,21:00:00,1.12895,1.12979,1.11884,1.1203,240581
06/14/2016,21:00:00,1.1203,1.12983,1.11893,1.12593,262326
06/15/2016,21:00:00,1.12593,1.12944,1.11304,1.12233,344045
06/16/2016,21:00:00,1.12233,1.12958,1.1222,1.12733,241122
06/18/2016,21:00:00,1.12733,1.13397,1.12733,1.13313,1796
06/19/2016,21:00:00,1.13313,1.13821,1.13016,1.13131,261979
06/20/2016,21:00:00,1.13131,1.13492,1.12394,1.12413,232557
06/21/2016,21:00:00,1.12413,1.13373,1.12361,1.12932,220136
06/22/2016,21:00:00,1.12932,1.14209,1.12932,1.13845,331877
06/23/2016,21:00:00,1.13845,1.14275,1.09111,1.10825,645737
06/25/2016,21:00:00,1.10825,1.10825,1.09995,1.10104,3603
06/26/2016,21:00:00,1.10104,1.10832,1.09703,1.10236,371777
06/27/2016,21:00:00,1.10236,1.11111,1.10098,1.10631,257305
06/28/2016,21:00:00,1.10631,1.11301,1.10487,1.11226,297750
06/29/2016,21:00:00,1.11226,1.11539,1.10235,1.1106,368909
06/30/2016,21:00:00,1.1106,1.11689,1.10716,1.11355,254885
07/02/2016,21:00:00,1.11355,1.11355,1.11153,1.11245,285
07/03/2016,21:00:00,1.11245,1.11591,1.10973,1.11528,150251
07/04/2016,21:00:00,1.11528,1.11857,1.10619,1.10752,232540
07/05/2016,21:00:00,1.10752,1.11112,1.10284,1.11005,310637
07/06/2016,21:00:00,1.11005,1.11067,1.1052,1.10607,267885
07/07/2016,21:00:00,1.10607,1.11201,1.10017,1.10475,304254
07/09/2016,21:00:00,1.10475,1.10518,1.10436,1.10452,451
07/10/2016,21:00:00,1.10452,1.10741,1.1015,1.10572,236774
07/11/2016,21:00:00,1.10572,1.11256,1.10516,1.10599,297772
07/12/2016,21:00:00,1.10599,1.11193,1.10415,1.10878,284995
07/13/2016,21:00:00,1.10878,1.11644,1.10878,1.11158,320172
07/14/2016,21:00:00,1.11158,1.11484,1.10237,1.10285,281590
07/16/2016,21:00:00,1.10285,1.10728,1.10285,1.10489,1051
07/17/2016,21:00:00,1.10489,1.10839,1.1037,1.10749,227082
07/18/2016,21:00:00,1.10749,1.108,1.09992,1.10193,211328
07/19/2016,21:00:00,1.10193,1.103,1.09809,1.10124,213712
07/20/2016,21:00:00,1.10124,1.10601,1.09789,1.10242,292270
07/21/2016,21:00:00,1.10242,1.10405,1.0955,1.0972,222302
07/23/2016,21:00:00,1.0972,1.09898,1.09675,1.09705,518
07/24/2016,21:00:00,1.09705,1.09987,1.09515,1.09925,171233
07/25/2016,21:00:00,1.09925,1.10294,1.09778,1.09857,194073
07/26/2016,21:00:00,1.09857,1.10647,1.09604,1.10567,263481
07/27/2016,21:00:00,1.10567,1.11191,1.10516,1.10744,232548
07/28/2016,21:00:00,1.10744,1.11972,1.10717,1.11669,289393
07/30/2016,21:00:00,1.11669,1.1173,1.11669,1.11693,61
07/31/2016,21:00:00,1.11693,1.11833,1.11547,1.11593,176320
08/01/2016,21:00:00,1.11593,1.12333,1.11555,1.12213,207953
08/02/2016,21:00:00,1.12213,1.12265,1.11402,1.11483,185989
08/03/2016,21:00:00,1.11483,1.11558,1.11131,1.11268,198318
08/04/2016,21:00:00,1.11268,1.11608,1.10453,1.10827,188795
08/06/2016,21:00:00,1.10827,1.10865,1.10745,1.10762,216
08/07/2016,21:00:00,1.10762,1.11046,1.10715,1.10868,138256
08/08/2016,21:00:00,1.10868,1.11221,1.10699,1.11153,152307
08/09/2016,21:00:00,1.11153,1.11897,1.11117,1.11747,178500
08/10/2016,21:00:00,1.11747,1.11911,1.11348,1.11362,179393
08/11/2016,21:00:00,1.11362,1.12209,1.11308,1.11571,186032
08/13/2016,21:00:00,1.11571,1.11714,1.11571,1.11669,89
08/14/2016,21:00:00,1.11669,1.12033,1.11528,1.11815,147464
08/15/2016,21:00:00,1.11815,1.13221,1.11769,1.12765,257609
08/16/2016,21:00:00,1.12765,1.13155,1.12396,1.12842,228607
08/17/2016,21:00:00,1.12842,1.13659,1.12835,1.13518,235713
08/18/2016,21:00:00,1.13518,1.13591,1.13036,1.13184,209386
08/20/2016,21:00:00,1.13184,1.1332,1.13037,1.13069,719
08/21/2016,21:00:00,1.13069,1.13303,1.12704,1.13187,198262
08/22/2016,21:00:00,1.13187,1.13549,1.13028,1.13039,180476
08/23/2016,21:00:00,1.13039,1.1311,1.12447,1.12622,196792
08/24/2016,21:00:00,1.12622,1.12971,1.12588,1.1279,159493
08/25/2016,21:00:00,1.1279,1.13404,1.11798,1.11923,294899
08/27/2016,21:00:00,1.11923,1.11923,1.11725,1.11753,576
08/28/2016,21:00:00,1.11753,1.12073,1.11576,1.11877,197473
08/29/2016,21:00:00,1.11877,1.11918,1.11315,1.11417,191510
08/30/2016,21:00:00,1.11417,1.1165,1.11227,1.11562,214642
08/31/2016,21:00:00,1.11562,1.12048,1.1127,1.11958,231500
09/01/2016,21:00:00,1.11958,1.12521,1.11499,1.11515,285462
09/03/2016,21:00:00,1.11515,1.11558,1.11444,1.11557,189
09/04/2016,21:00:00,1.11557,1.11819,1.11387,1.11459,154741
09/05/2016,21:00:00,1.11459,1.12626,1.11397,1.12533,232818
09/06/2016,21:00:00,1.12533,1.12715,1.12283,1.12382,211134
09/07/2016,21:00:00,1.12382,1.13266,1.12337,1.12554,277996
09/08/2016,21:00:00,1.12554,1.12845,1.11981,1.12298,236071
09/10/2016,21:00:00,1.12298,1.12438,1.12258,1.12347,266
09/11/2016,21:00:00,1.12347,1.12679,1.12099,1.12336,276205
09/12/2016,21:00:00,1.12336,1.12602,1.12034,1.12178,244887
09/13/2016,21:00:00,1.12178,1.12737,1.1212,1.12469,220547
09/14/2016,21:00:00,1.12469,1.12838,1.12186,1.12419,255977
09/15/2016,21:00:00,1.12419,1.12496,1.11491,1.11495,229118
09/17/2016,21:00:00,1.11495,1.11598,1.11459,1.11516,670
09/18/2016,21:00:00,1.11516,1.11976,1.115,1.11726,184056
09/19/2016,21:00:00,1.11726,1.1213,1.11493,1.11499,200485
09/20/2016,21:00:00,1.11499,1.1196,1.11225,1.11847,301898
09/21/2016,21:00:00,1.11847,1.12568,1.11844,1.12071,204917
09/22/2016,21:00:00,1.12071,1.124,1.11934,1.1222,179383
09/24/2016,21:00:00,1.1222,1.123,1.12211,1.12264,187
09/25/2016,21:00:00,1.12264,1.12789,1.12206,1.12525,199430
09/26/2016,21:00:00,1.12525,1.12584,1.11906,1.12083,214955
09/27/2016,21:00:00,1.12083,1.12365,1.11813,1.12166,212391
09/28/2016,21:00:00,1.12166,1.12494,1.11964,1.12209,225506
09/29/2016,21:00:00,1.12209,1.12503,1.11529,1.12335,299784
10/01/2016,21:00:00,1.12335,1.12372,1.12225,1.12275,955
10/02/2016,21:00:00,1.12275,1.12443,1.12048,1.12085,153729
10/03/2016,21:00:00,1.12085,1.12383,1.11375,1.1201,263138
10/04/2016,21:00:00,1.1201,1.12328,1.11892,1.12033,196527
10/05/2016,21:00:00,1.12033,1.1212,1.11394,1.11464,211060
10/06/2016,21:00:00,1.11464,1.12049,1.11038,1.1196,403207
10/08/2016,21:00:00,1.1196,1.1196,1.11715,1.11788,519
10/09/2016,21:00:00,1.11788,1.12025,1.11308,1.11369,178598
10/10/2016,21:00:00,1.11369,1.1142,1.10484,1.10527,180528
10/11/2016,21:00:00,1.10527,1.10672,1.1004,1.1005,263030
10/12/2016,21:00:00,1.1005,1.10572,1.09849,1.10555,247942
10/13/2016,21:00:00,1.10555,1.10577,1.09701,1.09705,191713
10/15/2016,21:00:00,1.09705,1.09705,1.09647,1.09681,189
10/16/2016,21:00:00,1.09681,1.10074,1.09634,1.09979,168995
10/17/2016,21:00:00,1.09979,1.10258,1.09696,1.09788,173212
10/18/2016,21:00:00,1.09788,1.10045,1.09545,1.09726,169890
10/19/2016,21:00:00,1.09726,1.10388,1.09154,1.09286,230844
10/20/2016,21:00:00,1.09286,1.09293,1.08588,1.08825,174733
10/22/2016,21:00:00,1.08825,1.08876,1.08714,1.08814,372
10/23/2016,21:00:00,1.08814,1.08992,1.0859,1.088,150587
10/24/2016,21:00:00,1.088,1.09044,1.08505,1.08868,193090
10/25/2016,21:00:00,1.08868,1.09463,1.0874,1.09074,197115
10/26/2016,21:00:00,1.09074,1.09417,1.08819,1.08929,207463
10/27/2016,21:00:00,1.08929,1.09913,1.08924,1.0981,271004
10/29/2016,21:00:00,1.0981,1.09918,1.09781,1.09902,350
10/30/2016,21:00:00,1.09902,1.09904,1.09355,1.09794,192905
10/31/2016,21:00:00,1.09794,1.10687,1.09595,1.10546,245636
11/01/2016,21:00:00,1.10546,1.11227,1.10492,1.10966,300738
11/02/2016,21:00:00,1.10966,1.11254,1.10592,1.11035,283093
11/03/2016,21:00:00,1.11035,1.11416,1.10794,1.11383,251818
11/05/2016,21:00:00,1.11383,1.11383,1.10406,1.10565,3053
11/06/2016,22:00:00,1.10565,1.11099,1.10269,1.10393,246772
11/07/2016,22:00:00,1.10393,1.10666,1.10083,1.10235,203800
11/08/2016,22:00:00,1.10235,1.1299,1.09062,1.09084,701333
11/09/2016,22:00:00,1.09084,1.09531,1.08645,1.08893,470362
11/10/2016,22:00:00,1.08893,1.09228,1.08299,1.08534,443563
11/12/2016,22:00:00,1.08534,1.08534,1.08258,1.08298,1106
11/13/2016,22:00:00,1.08298,1.08398,1.07086,1.0736,493228
11/14/2016,22:00:00,1.0736,1.08163,1.07136,1.07183,390864
11/15/2016,22:00:00,1.07183,1.07591,1.06657,1.06898,365745
11/16/2016,22:00:00,1.06898,1.07452,1.06194,1.06244,381255
11/17/2016,22:00:00,1.06244,1.06425,1.05687,1.05834,427549
11/19/2016,22:00:00,1.05834,1.06044,1.05834,1.05917,752
11/20/2016,22:00:00,1.05917,1.06487,1.0578,1.0626,387283
11/21/2016,22:00:00,1.0626,1.06574,1.0583,1.0626,353304
11/22/2016,22:00:00,1.0626,1.06432,1.05256,1.05514,383630
11/23/2016,22:00:00,1.05514,1.05849,1.05176,1.05475,327992
11/24/2016,22:00:00,1.05475,1.06269,1.05379,1.05903,390958
11/26/2016,22:00:00,1.05903,1.06262,1.05903,1.06102,798
11/27/2016,22:00:00,1.06102,1.06851,1.05631,1.06124,388098
11/28/2016,22:00:00,1.06124,1.0654,1.05645,1.06483,349799
11/29/2016,22:00:00,1.06483,1.06661,1.05519,1.05864,433370
11/30/2016,22:00:00,1.05864,1.06685,1.05839,1.06591,421725
12/01/2016,22:00:00,1.06591,1.06895,1.06247,1.06581,392620
12/03/2016,22:00:00,1.06581,1.06652,1.06204,1.06652,1194
12/04/2016,22:00:00,1.06652,1.07958,1.05043,1.07628,447773
12/05/2016,22:00:00,1.07628,1.07848,1.06978,1.07159,289782
12/06/2016,22:00:00,1.07159,1.07678,1.07094,1.07516,236562
12/07/2016,22:00:00,1.07516,1.0873,1.05967,1.06118,406367
12/08/2016,22:00:00,1.06118,1.06292,1.05303,1.05536,267643
12/10/2016,22:00:00,1.05536,1.05536,1.05287,1.05298,854
12/11/2016,22:00:00,1.05298,1.06512,1.05249,1.06336,351462
12/12/2016,22:00:00,1.06336,1.06664,1.06033,1.06231,330628
12/13/2016,22:00:00,1.06231,1.06697,1.04957,1.05329,395644
12/14/2016,22:00:00,1.05329,1.05391,1.0366,1.04119,462423
12/15/2016,22:00:00,1.04119,1.04737,1.04002,1.04511,326471
12/17/2016,22:00:00,1.04511,1.04511,1.04272,1.04379,452
12/18/2016,22:00:00,1.04379,1.0479,1.03919,1.04017,323637
12/19/2016,22:00:00,1.04017,1.04175,1.03518,1.03855,312022
12/20/2016,22:00:00,1.03855,1.04507,1.03819,1.04229,275540
12/21/2016,22:00:00,1.04229,1.04992,1.04227,1.04345,288921
12/22/2016,22:00:00,1.04345,1.04683,1.04261,1.04485,203261
12/26/2016,22:00:00,1.04485,1.04628,1.04317,1.04567,200349
12/27/2016,22:00:00,1.04567,1.04795,1.03717,1.04084,258840
12/28/2016,22:00:00,1.04084,1.04936,1.04076,1.04879,305386
12/29/2016,22:00:00,1.04879,1.06538,1.04829,1.0517,469472
12/31/2016,22:00:00,1.0517,1.0517,1.05117,1.05152,25
01/02/2017,22:00:00,1.05152,1.05152,1.03398,1.04044,367776
01/03/2017,22:00:00,1.04044,1.04995,1.03893,1.0486,375712
01/04/2017,22:00:00,1.0486,1.06148,1.04803,1.06046,534983
01/05/2017,22:00:00,1.06046,1.06216,1.05246,1.05315,369413
01/07/2017,22:00:00,1.05315,1.05315,1.05263,1.05287,159
01/08/2017,22:00:00,1.05287,1.05828,1.05102,1.05712,294776
01/09/2017,22:00:00,1.05712,1.06268,1.05503,1.05531,349222
01/10/2017,22:00:00,1.05531,1.06225,1.04535,1.05811,532246
01/11/2017,22:00:00,1.05811,1.06842,1.0571,1.06111,451088
01/12/2017,22:00:00,1.06111,1.06752,1.05957,1.06395,352233
01/14/2017,22:00:00,1.06395,1.06395,1.059,1.06028,1970
01/15/2017,22:00:00,1.06028,1.06352,1.05786,1.05951,253027
01/16/2017,22:00:00,1.05951,1.07192,1.05945,1.07121,435071
01/17/2017,22:00:00,1.07121,1.0715,1.06279,1.06284,318332
01/18/2017,22:00:00,1.06284,1.06763,1.05887,1.06622,403730
01/19/2017,22:00:00,1.06622,1.07092,1.06247,1.0698,376405
01/21/2017,22:00:00,1.0698,1.07119,1.0698,1.07017,470
01/22/2017,22:00:00,1.07017,1.07688,1.06936,1.07622,350081
01/23/2017,22:00:00,1.07622,1.07747,1.07198,1.07295,293171
01/24/2017,22:00:00,1.07295,1.07694,1.07109,1.07455,292596
01/25/2017,22:00:00,1.07455,1.07653,1.06572,1.06795,311589
01/26/2017,22:00:00,1.06795,1.07244,1.06577,1.069,284156
01/28/2017,22:00:00,1.069,1.07317,1.069,1.07208,1480
01/29/2017,22:00:00,1.07208,1.07399,1.06198,1.06908,298765
01/30/2017,22:00:00,1.06908,1.08119,1.0684,1.07967,396808
01/31/2017,22:00:00,1.07967,1.08072,1.07288,1.07673,319441
02/01/2017,22:00:00,1.07673,1.08284,1.07554,1.07574,313310
02/02/2017,22:00:00,1.07574,1.07973,1.07083,1.07845,329052
02/04/2017,22:00:00,1.07845,1.08011,1.07845,1.07891,689
02/05/2017,22:00:00,1.07891,1.07907,1.0705,1.07486,285696
02/06/2017,22:00:00,1.07486,1.07498,1.06556,1.0683,272462
02/07/2017,22:00:00,1.0683,1.07137,1.064,1.06975,255255
02/08/2017,22:00:00,1.06975,1.07092,1.06495,1.06503,204271
02/09/2017,22:00:00,1.06503,1.06672,1.06071,1.06349,150934
02/11/2017,22:00:00,1.06349,1.06349,1.06177,1.06255,134
02/12/2017,22:00:00,1.06255,1.06581,1.05904,1.05911,257513
02/13/2017,22:00:00,1.05911,1.0633,1.05604,1.05723,319299
02/14/2017,22:00:00,1.05723,1.06087,1.05208,1.0598,327109
02/15/2017,22:00:00,1.0598,1.06789,1.05883,1.0674,325830
02/16/2017,22:00:00,1.0674,1.06762,1.06032,1.06079,307042
02/18/2017,22:00:00,1.06079,1.06085,1.06026,1.06049,130
02/19/2017,22:00:00,1.06049,1.06325,1.06022,1.06086,198427
02/20/2017,22:00:00,1.06086,1.06148,1.0525,1.05293,279723
02/21/2017,22:00:00,1.05293,1.05736,1.04932,1.05567,381570
02/22/2017,22:00:00,1.05567,1.0595,1.05369,1.05806,325270
02/23/2017,22:00:00,1.05806,1.06174,1.05558,1.05593,314096
02/25/2017,22:00:00,1.05593,1.05673,1.05527,1.05594,237
02/26/2017,22:00:00,1.05594,1.06302,1.05508,1.05856,290809
02/27/2017,22:00:00,1.05856,1.06297,1.05645,1.05758,326270
02/28/2017,22:00:00,1.05758,1.05889,1.05137,1.05458,415262
03/01/2017,22:00:00,1.05458,1.05512,1.04944,1.05048,304924
03/02/2017,22:00:00,1.05048,1.06234,1.04967,1.0621,359781
03/04/2017,22:00:00,1.0621,1.0621,1.05985,1.06096,227
03/05/2017,22:00:00,1.06096,1.06397,1.05739,1.05812,228202
03/06/2017,22:00:00,1.05812,1.06022,1.05576,1.05638,234885
03/07/2017,22:00:00,1.05638,1.05738,1.05334,1.0541,268933
03/08/2017,22:00:00,1.0541,1.0615,1.05247,1.05756,401759
03/09/2017,22:00:00,1.05756,1.06987,1.05709,1.06702,371403
03/11/2017,22:00:00,1.06702,1.06818,1.06689,1.06741,481
03/12/2017,21:00:00,1.06741,1.0714,1.06502,1.06502,301972
03/13/2017,21:00:00,1.06502,1.0662,1.05993,1.06037,272491
03/14/2017,21:00:00,1.06037,1.07397,1.0603,1.07316,353525
03/15/2017,21:00:00,1.07316,1.07699,1.07052,1.07633,352362
03/16/2017,21:00:00,1.07633,1.0782,1.0727,1.07376,285667
03/18/2017,21:00:00,1.07376,1.07394,1.07287,1.07321,122
03/19/2017,21:00:00,1.07321,1.07768,1.07246,1.07389,222118
03/20/2017,21:00:00,1.07389,1.08189,1.07185,1.08092,319514
03/21/2017,21:00:00,1.08092,1.08242,1.07754,1.07965,306289
03/22/2017,21:00:00,1.07965,1.08046,1.07676,1.07832,283324
03/23/2017,21:00:00,1.07832,1.08176,1.07597,1.07958,264282
03/25/2017,21:00:00,1.07958,1.08454,1.07958,1.08328,1784
03/26/2017,21:00:00,1.08328,1.09054,1.08204,1.08623,243182
03/27/2017,21:00:00,1.08623,1.08722,1.07982,1.08124,217506
03/28/2017,21:00:00,1.08124,1.08261,1.07392,1.0764,255766
03/29/2017,21:00:00,1.0764,1.07692,1.06713,1.0673,238710
03/30/2017,21:00:00,1.0673,1.07014,1.06508,1.06564,251799
04/01/2017,21:00:00,1.06564,1.06639,1.06537,1.06587,164
04/02/2017,21:00:00,1.06587,1.06807,1.06419,1.06688,200492
04/03/2017,21:00:00,1.06688,1.06768,1.06342,1.06709,187158
04/04/2017,21:00:00,1.06709,1.06887,1.06321,1.06612,229150
04/05/2017,21:00:00,1.06612,1.06837,1.06285,1.06427,212732
04/06/2017,21:00:00,1.06427,1.06666,1.058,1.05888,280555
04/08/2017,21:00:00,1.05888,1.05888,1.05795,1.05849,202
04/09/2017,21:00:00,1.05849,1.06063,1.0569,1.05947,160946
04/10/2017,21:00:00,1.05947,1.06296,1.05781,1.06036,189867
04/11/2017,21:00:00,1.06036,1.06746,1.05882,1.06641,212832
04/12/2017,21:00:00,1.06641,1.06773,1.06086,1.06111,193493
04/13/2017,21:00:00,1.06111,1.06292,1.0602,1.0602,81158
04/15/2017,21:00:00,1.0602,1.06187,1.0602,1.06122,109
04/16/2017,21:00:00,1.06122,1.06699,1.06022,1.06422,113278
04/17/2017,21:00:00,1.06422,1.07356,1.06368,1.0729,224280
04/18/2017,21:00:00,1.0729,1.07364,1.06996,1.07103,176197
04/19/2017,21:00:00,1.07103,1.07771,1.07084,1.0715,183242
04/20/2017,21:00:00,1.0715,1.07377,1.06818,1.07242,185044
04/22/2017,21:00:00,1.07242,1.09335,1.07242,1.09181,5867
04/23/2017,21:00:00,1.09181,1.09181,1.08204,1.08647,300203
04/24/2017,21:00:00,1.08647,1.09496,1.08509,1.09256,205311
04/25/2017,21:00:00,1.09256,1.09505,1.08549,1.09035,254800
04/26/2017,21:00:00,1.09035,1.09324,1.08512,1.08697,257164
04/27/2017,21:00:00,1.08697,1.09469,1.08566,1.08973,223086
04/29/2017,21:00:00,1.08973,1.09178,1.08973,1.091,366
04/30/2017,21:00:00,1.091,1.09235,1.08835,1.08979,100949
05/01/2017,21:00:00,1.08979,1.09328,1.08874,1.09311,153120
05/02/2017,21:00:00,1.09311,1.09365,1.08823,1.0883,195004
05/03/2017,21:00:00,1.0883,1.09869,1.08744,1.09821,251146
05/04/2017,21:00:00,1.09821,1.09986,1.0945,1.09977,232152
05/06/2017,21:00:00,1.09977,1.1022,1.09977,1.1016,1438
05/07/2017,21:00:00,1.1016,1.10208,1.09157,1.09219,213348
05/08/2017,21:00:00,1.09219,1.09329,1.08629,1.08724,230562
05/09/2017,21:00:00,1.08724,1.08977,1.08525,1.08653,210039
05/10/2017,21:00:00,1.08653,1.08926,1.08387,1.08604,193392
05/11/2017,21:00:00,1.08604,1.09338,1.08549,1.0931,206052
05/13/2017,21:00:00,1.0931,1.0931,1.09216,1.09288,374
05/14/2017,21:00:00,1.09288,1.0989,1.09222,1.09742,181694
05/15/2017,21:00:00,1.09742,1.10969,1.0973,1.10818,262248
05/16/2017,21:00:00,1.10818,1.11618,1.1079,1.1158,320698
05/17/2017,21:00:00,1.1158,1.11715,1.1075,1.11008,419666
05/18/2017,21:00:00,1.11008,1.12114,1.10956,1.12068,269238
05/20/2017,21:00:00,1.12068,1.12068,1.11826,1.11941,353
05/21/2017,21:00:00,1.11941,1.12631,1.1161,1.12365,252652
05/22/2017,21:00:00,1.12365,1.12676,1.11747,1.11806,352164
05/23/2017,21:00:00,1.11806,1.12196,1.1168,1.12163,310792
05/24/2017,21:00:00,1.12163,1.12498,1.11931,1.12087,245507
05/25/2017,21:00:00,1.12087,1.12342,1.11598,1.11785,253261
05/27/2017,21:00:00,1.11785,1.11785,1.11678,1.11682,48
05/28/2017,21:00:00,1.11682,1.11895,1.11614,1.11623,119787
05/29/2017,21:00:00,1.11623,1.12049,1.11088,1.11843,285165
05/30/2017,21:00:00,1.11843,1.12518,1.11639,1.12419,293536
05/31/2017,21:00:00,1.12419,1.12563,1.11998,1.12104,235113
06/01/2017,21:00:00,1.12104,1.12847,1.12046,1.12799,261488
06/03/2017,21:00:00,1.12799,1.12829,1.1268,1.12707,412
06/04/2017,21:00:00,1.12707,1.12831,1.12336,1.12532,190310
06/05/2017,21:00:00,1.12532,1.12841,1.124,1.12755,228378
06/06/2017,21:00:00,1.12755,1.12823,1.12037,1.12558,272010
06/07/2017,21:00:00,1.12558,1.12688,1.11941,1.12119,329581
06/08/2017,21:00:00,1.12119,1.12362,1.11659,1.11948,302175
06/10/2017,21:00:00,1.11948,1.12117,1.11892,1.12065,334
06/11/2017,21:00:00,1.12065,1.12319,1.11914,1.12027,216771
06/12/2017,21:00:00,1.12027,1.12245,1.11848,1.12083,196152
06/13/2017,21:00:00,1.12083,1.12954,1.11926,1.12172,390081
06/14/2017,21:00:00,1.12172,1.12282,1.11317,1.11445,322199
06/15/2017,21:00:00,1.11445,1.12013,1.1138,1.11952,227567
06/17/2017,21:00:00,1.11952,1.12118,1.11952,1.1205,277
06/18/2017,21:00:00,1.1205,1.12125,1.11427,1.11467,197665
06/19/2017,21:00:00,1.11467,1.11645,1.11185,1.11324,232496
06/20/2017,21:00:00,1.11324,1.11686,1.11269,1.11678,207116
06/21/2017,21:00:00,1.11678,1.11775,1.11389,1.11506,210840
06/22/2017,21:00:00,1.11506,1.12085,1.11448,1.11918,176848
06/24/2017,21:00:00,1.11918,1.12001,1.11875,1.11936,268
06/25/2017,21:00:00,1.11936,1.12195,1.11714,1.11812,219827
06/26/2017,21:00:00,1.11812,1.1349,1.11786,1.13373,316184
06/27/2017,21:00:00,1.13373,1.13905,1.12904,1.13754,442098
06/28/2017,21:00:00,1.13754,1.14452,1.13728,1.14383,354641
06/29/2017,21:00:00,1.14383,1.1445,1.13917,1.14169,320417
07/01/2017,21:00:00,1.14169,1.14221,1.1413,1.14171,476
07/02/2017,21:00:00,1.14171,1.14263,1.13546,1.13626,231035
07/03/2017,21:00:00,1.13626,1.13765,1.13358,1.1346,201516
07/04/2017,21:00:00,1.1346,1.13683,1.13119,1.13496,273703
07/05/2017,21:00:00,1.13496,1.14243,1.13294,1.14223,286826
07/06/2017,21:00:00,1.14223,1.14396,1.13791,1.13999,274625
07/08/2017,21:00:00,1.13999,1.13999,1.13884,1.13953,298
07/09/2017,21:00:00,1.13953,1.14179,1.13812,1.13989,174896
07/10/2017,21:00:00,1.13989,1.14793,1.13823,1.14654,229009
07/11/2017,21:00:00,1.14654,1.14892,1.13912,1.14104,341061
07/12/2017,21:00:00,1.14104,1.14555,1.13701,1.13959,291050
07/13/2017,21:00:00,1.13959,1.14714,1.1391,1.14649,261962
07/15/2017,21:00:00,1.14649,1.1473,1.14604,1.14728,183
07/16/2017,21:00:00,1.14728,1.14866,1.14343,1.14775,210489
07/17/2017,21:00:00,1.14775,1.15828,1.1471,1.15521,347712
07/18/2017,21:00:00,1.15521,1.15559,1.15096,1.15141,227875
07/19/2017,21:00:00,1.15141,1.16582,1.14788,1.16293,422458
07/20/2017,21:00:00,1.16293,1.16824,1.16188,1.16629,282128
07/22/2017,21:00:00,1.16629,1.1667,1.16546,1.16595,184
07/23/2017,21:00:00,1.16595,1.16838,1.16252,1.16385,249547
07/24/2017,21:00:00,1.16385,1.17118,1.163,1.16449,293787
